packet_id,flow_id,priority,arrival_time_ms,outcome,service_time_ms,finish_time_ms,waiting_ms,sojourn_ms,deadline_ms,is_deadline_missed,tx_count,bler,is_success,snr_db,mcs,is_los
HRP-000104,HRP,2,416,delivered,417,418,1,2,4,False,1,2.559943368396489e-10,True,18.171220399489776,QPSK,False
HRP-000105,HRP,2,420,delivered,420,421,0,1,4,False,1,2.559943368396489e-10,True,39.78582606098215,16QAM,True
SRP-000021,SRP,3,420,delivered,421,422,1,2,50,False,1,1.5999646052478056e-09,True,30.68463933136425,16QAM,False
HRP-000106,HRP,2,424,delivered,424,425,0,1,4,False,1,2.559943368396489e-10,True,24.047817311776946,16QAM,False
ETC-000083,ETC,1,428,delivered,428,429,0,1,1,False,1,1.6140357368410463e-05,True,21.1443391565887,16QAM,False
HRP-000107,HRP,2,428,tx_fail_requeue,429,430,1,2,4,False,1,0.6654741204355061,False,8.399345064125429,QPSK,False
HRP-000107,HRP,2,428,delivered,430,431,2,3,4,False,2,2.559943368396489e-10,True,36.62564919673776,16QAM,True
ETC-000084,ETC,1,431,delivered,431,432,0,1,1,False,1,3.0735150891025853e-07,True,22.267050323041925,16QAM,False
HRP-000108,HRP,2,432,delivered,432,433,0,1,4,False,1,2.559943368396489e-10,True,25.511844081020087,16QAM,False
ETC-000085,ETC,1,433,delivered,433,434,0,1,1,False,1,9.444572250938421e-07,True,21.976423542565083,16QAM,False
HRP-000109,HRP,2,436,delivered,436,437,0,1,4,False,1,2.559943368396489e-10,True,35.42620442779761,16QAM,True
HRP-000110,HRP,2,440,delivered,440,441,0,1,4,False,1,2.559943368396489e-10,True,31.461371156713422,16QAM,False
SRP-000022,SRP,3,440,delivered,441,442,1,2,50,False,1,1.5999646052478056e-09,True,33.55837697673196,16QAM,True
HRP-000111,HRP,2,444,delivered,444,445,0,1,4,False,1,2.559943368396489e-10,True,28.531218421115696,16QAM,False
HRP-000112,HRP,2,448,delivered,448,449,0,1,4,False,1,2.559943368396489e-10,True,26.54774211854024,16QAM,True
HRP-000113,HRP,2,452,delivered,452,453,0,1,4,False,1,2.559943368396489e-10,True,37.747263256221245,16QAM,False
HRP-000114,HRP,2,456,delivered,456,457,0,1,4,False,1,2.597207038324001e-08,True,22.99686743913499,16QAM,False
HRP-000115,HRP,2,460,delivered,460,461,0,1,4,False,1,2.559943368396489e-10,True,28.498072963521487,16QAM,True
SRP-000023,SRP,3,460,delivered,461,462,1,2,50,False,1,1.5999646052478056e-09,True,17.415202336384674,QPSK,False
ETC-000086,ETC,1,464,delivered,464,465,0,1,1,False,1,6.47439609305911e-05,True,13.785035642989175,QPSK,False
HRP-000116,HRP,2,464,delivered,465,466,1,2,4,False,1,2.559943368396489e-10,True,29.985046721950003,16QAM,False
ETC-000087,ETC,1,468,delivered,468,469,0,1,1,False,1,9.005841716813734e-08,True,22.564553454035945,16QAM,False
ETC-000088,ETC,1,469,delivered,469,470,0,1,1,False,1,1.2799716841982445e-10,True,28.468674596731617,16QAM,True
ETC-000089,ETC,1,470,delivered,470,471,0,1,1,False,1,0.10688050514748915,True,9.902839124252193,QPSK,False
ETC-000090,ETC,1,471,delivered,471,472,0,1,1,False,1,1.2799716841982445e-10,True,32.12617358448358,16QAM,True
HRP-000117,HRP,2,468,dropped_deadline,,472,4,4,4,True,0,0.0,False,,,
HRP-000118,HRP,2,472,delivered,472,473,0,1,4,False,1,1.0639595304784422e-07,True,22.6862926068096,16QAM,False
ETC-000091,ETC,1,476,delivered,476,477,0,1,1,False,1,1.2799716841982445e-10,True,25.40066556906437,16QAM,False
HRP-000119,HRP,2,476,delivered,477,478,1,2,4,False,1,1.8632420051289955e-09,True,23.524671524159114,16QAM,False
HRP-000120,HRP,2,480,delivered,480,481,0,1,4,False,1,2.559943368396489e-10,True,25.31089324302666,16QAM,False
SRP-000024,SRP,3,480,delivered,481,482,1,2,50,False,1,1.5999646052478056e-09,True,18.62070530530875,QPSK,False
ETC-000092,ETC,1,484,delivered,484,485,0,1,1,False,1,1.9588983468654675e-07,True,22.37853866911813,16QAM,False
HRP-000121,HRP,2,484,delivered,485,486,1,2,4,False,1,1.1728218396456214e-09,True,23.61124657659103,16QAM,False
ETC-000093,ETC,1,487,delivered,487,488,0,1,1,False,1,1.2799716841982445e-10,True,28.379152737181002,16QAM,False
ETC-000094,ETC,1,488,delivered,488,489,0,1,1,False,1,0.0026652109290340453,True,19.09742078980145,16QAM,False
HRP-000122,HRP,2,488,delivered,489,490,1,2,4,False,1,2.559943368396489e-10,True,33.138020185995586,16QAM,False
ETC-000095,ETC,1,491,delivered,491,492,0,1,1,False,1,1.2799716841982445e-10,True,32.92731945756779,16QAM,False
HRP-000123,HRP,2,492,delivered,492,493,0,1,4,False,1,6.354810011544032e-10,True,23.723317091590634,16QAM,False
HRP-000124,HRP,2,496,delivered,496,497,0,1,4,False,1,0.010995386979268384,True,11.878973905046859,QPSK,False
HRP-000125,HRP,2,500,delivered,500,501,0,1,4,False,1,9.769098391343434e-07,True,15.2331276252486,QPSK,False
SRP-000025,SRP,3,500,delivered,501,502,1,2,50,False,1,1.5999646052478056e-09,True,28.546081519936088,16QAM,False
HRP-000126,HRP,2,504,delivered,504,505,0,1,4,False,1,2.559943368396489e-10,True,27.159323297575778,16QAM,True
HRP-000127,HRP,2,508,delivered,508,509,0,1,4,False,1,9.440676773664336e-08,True,15.78853320206709,QPSK,False
HRP-000128,HRP,2,512,delivered,512,513,0,1,4,False,1,2.559943368396489e-10,True,27.50351450552044,16QAM,False
HRP-000129,HRP,2,516,delivered,516,517,0,1,4,False,1,2.559943368396489e-10,True,17.40961085299382,QPSK,False
ETC-000096,ETC,1,519,delivered,519,520,0,1,1,False,1,1.2799716841982445e-10,True,31.681302336174618,16QAM,False
HRP-000130,HRP,2,520,delivered,520,521,0,1,4,False,1,5.481632778803203e-07,True,22.29567201875152,16QAM,False
SRP-000026,SRP,3,520,delivered,521,522,1,2,50,False,1,1.5999646052478056e-09,True,25.597090808307776,16QAM,False
ETC-000097,ETC,1,523,delivered,523,524,0,1,1,False,1,1.2799716841982445e-10,True,39.55871036443003,16QAM,False
HRP-000131,HRP,2,524,delivered,524,525,0,1,4,False,1,2.1230164071184277e-08,True,16.110048518808743,QPSK,False
HRP-000132,HRP,2,528,delivered,528,529,0,1,4,False,1,2.559943368396489e-10,True,34.97036933890029,16QAM,True
HRP-000133,HRP,2,532,delivered,532,533,0,1,4,False,1,2.559943368396489e-10,True,27.253249830706217,16QAM,True
HRP-000134,HRP,2,536,delivered,536,537,0,1,4,False,1,0.000738641900369208,True,20.002537658777978,16QAM,False
HRP-000135,HRP,2,540,tx_fail_requeue,540,541,0,1,4,False,1,0.999999999999,False,-4.1410107846144415,QPSK,False
ETC-000098,ETC,1,541,tx_fail_requeue,541,542,0,1,1,False,1,0.9999991771461348,False,2.0133531270870293,QPSK,False
ETC-000098,ETC,1,541,dropped_deadline,541,542,1,1,1,True,1,0.0,False,,,
HRP-000135,HRP,2,540,tx_fail_requeue,542,543,2,3,4,False,2,0.9312495644277311,False,7.277745522398015,QPSK,False
HRP-000135,HRP,2,540,delivered,543,544,3,4,4,False,3,3.5525177116579876e-05,True,14.216033687993335,QPSK,False
HRP-000136,HRP,2,544,delivered,544,545,0,1,4,False,1,2.559943368396489e-10,True,16.975055384959163,QPSK,False
SRP-000027,SRP,3,540,delivered,545,546,5,6,50,False,1,1.5999646052478056e-09,True,33.659904820095235,16QAM,False
HRP-000137,HRP,2,548,delivered,548,549,0,1,4,False,1,2.559943368396489e-10,True,41.96621199146374,16QAM,False
ETC-000099,ETC,1,551,delivered,551,552,0,1,1,False,1,4.116571494905408e-06,True,21.564185330850254,16QAM,False
ETC-000100,ETC,1,552,delivered,552,553,0,1,1,False,1,1.2799716841982445e-10,True,33.034795987945216,16QAM,False
HRP-000138,HRP,2,552,delivered,553,554,1,2,4,False,1,2.559943368396489e-10,True,32.229409946493014,16QAM,False
HRP-000139,HRP,2,556,delivered,556,557,0,1,4,False,1,4.9878816819060035e-06,True,21.708826599556552,16QAM,False
ETC-000101,ETC,1,559,delivered,559,560,0,1,1,False,1,1.2799716841982445e-10,True,37.49196954671634,16QAM,True
HRP-000140,HRP,2,560,delivered,560,561,0,1,4,False,1,2.871063473630642e-07,True,15.532792230231431,QPSK,False
SRP-000028,SRP,3,560,delivered,561,562,1,2,50,False,1,0.00624681903170532,True,19.874080044134374,16QAM,False
HRP-000141,HRP,2,564,delivered,564,565,0,1,4,False,1,2.559943368396489e-10,True,16.984971202785854,QPSK,False
ETC-000102,ETC,1,565,delivered,565,566,0,1,1,False,1,4.0274983348354e-10,True,16.742744001078417,QPSK,False
HRP-000142,HRP,2,568,delivered,568,569,0,1,4,False,1,2.559943368396489e-10,True,42.50014598896941,16QAM,False
ETC-000103,ETC,1,569,delivered,569,570,0,1,1,False,1,1.2799716841982445e-10,True,35.1425005870253,16QAM,True
ETC-000104,ETC,1,571,delivered,571,572,0,1,1,False,1,1.2799716841982445e-10,True,38.34516900132816,16QAM,True
HRP-000143,HRP,2,572,delivered,572,573,0,1,4,False,1,0.003661533338669365,True,19.28351306134698,16QAM,True
HRP-000144,HRP,2,576,delivered,576,577,0,1,4,False,1,3.0402780459848344e-06,True,14.936077046493734,QPSK,False
ETC-000105,ETC,1,577,delivered,577,578,0,1,1,False,1,4.8999078764433435e-06,True,21.512794726289957,16QAM,False
ETC-000106,ETC,1,578,tx_fail_requeue,578,579,0,1,1,False,1,0.9976382238814768,False,4.523490602913703,QPSK,False
ETC-000106,ETC,1,578,dropped_deadline,578,579,1,1,1,True,1,0.0,False,,,
HRP-000145,HRP,2,580,delivered,580,581,0,1,4,False,1,2.559943368396489e-10,True,31.71283976684442,16QAM,False
ETC-000107,ETC,1,581,delivered,581,582,0,1,1,False,1,1.2799716841982445e-10,True,25.090443059565743,16QAM,False
SRP-000029,SRP,3,580,delivered,582,583,2,3,50,False,1,1.5999646052478056e-09,True,27.11601570164357,16QAM,False
HRP-000146,HRP,2,584,delivered,584,585,0,1,4,False,1,1.1471172345345337e-08,True,16.23619107014456,QPSK,False
ETC-000108,ETC,1,585,delivered,585,586,0,1,1,False,1,4.053031015249786e-07,True,15.280116115439668,QPSK,False
HRP-000147,HRP,2,588,delivered,588,589,0,1,4,False,1,2.559943368396489e-10,True,33.40012938627494,16QAM,False
HRP-000148,HRP,2,592,delivered,592,593,0,1,4,False,1,0.0010221237134254713,True,19.8656312510273,16QAM,False
HRP-000149,HRP,2,596,delivered,596,597,0,1,4,False,1,0.00024941721163951325,True,13.549695367273298,QPSK,False
HRP-000150,HRP,2,600,delivered,600,601,0,1,4,False,1,2.559943368396489e-10,True,31.26617272473161,16QAM,False
ETC-000109,ETC,1,601,delivered,601,602,0,1,1,False,1,1.2799716841982445e-10,True,34.82134456758415,16QAM,True
SRP-000030,SRP,3,600,delivered,602,603,2,3,50,False,1,0.2690864177105484,True,10.993685425088838,QPSK,False
HRP-000151,HRP,2,604,delivered,604,605,0,1,4,False,1,9.327152383775683e-10,True,23.653470973148877,16QAM,False
HRP-000152,HRP,2,608,delivered,608,609,0,1,4,False,1,2.559943368396489e-10,True,27.60005235962382,16QAM,False
ETC-000110,ETC,1,612,delivered,612,613,0,1,1,False,1,1.2799716841982445e-10,True,24.638035815734188,16QAM,False
HRP-000153,HRP,2,612,tx_fail_requeue,613,614,1,2,4,False,1,0.999999999999,False,-0.7825725125135137,QPSK,False
ETC-000111,ETC,1,614,delivered,614,615,0,1,1,False,1,1.2799716841982445e-10,True,39.36402431448766,16QAM,True
HRP-000153,HRP,2,612,delivered,615,616,3,4,4,False,2,2.559943368396489e-10,True,29.00211174337652,16QAM,False
HRP-000154,HRP,2,616,delivered,616,617,0,1,4,False,1,2.559943368396489e-10,True,31.18257488159605,16QAM,False
ETC-000112,ETC,1,618,delivered,618,619,0,1,1,False,1,0.13316558280451884,True,9.70741927555658,QPSK,False
ETC-000113,ETC,1,619,delivered,619,620,0,1,1,False,1,4.319957724874257e-10,True,23.66749401024698,16QAM,False
HRP-000155,HRP,2,620,delivered,620,621,0,1,4,False,1,0.0056475313762544,True,19.067297338700097,16QAM,False
SRP-000031,SRP,3,620,delivered,621,622,1,2,50,False,1,1.5999646052478056e-09,True,27.578066244713938,16QAM,False
HRP-000156,HRP,2,624,delivered,624,625,0,1,4,False,1,2.8367743964974323e-07,True,15.535634831902684,QPSK,False
HRP-000157,HRP,2,628,delivered,628,629,0,1,4,False,1,3.286811478542262e-08,True,22.946490203198206,16QAM,False
ETC-000114,ETC,1,632,delivered,632,633,0,1,1,False,1,1.2799716841982445e-10,True,34.02863878581585,16QAM,False
HRP-000158,HRP,2,632,delivered,633,634,1,2,4,False,1,2.559943368396489e-10,True,25.731732607007572,16QAM,False
HRP-000159,HRP,2,636,delivered,636,637,0,1,4,False,1,2.559943368396489e-10,True,35.38729109044331,16QAM,True
HRP-000160,HRP,2,640,delivered,640,641,0,1,4,False,1,0.009027691609603483,True,18.820761125382674,16QAM,False
SRP-000032,SRP,3,640,delivered,641,642,1,2,50,False,1,1.5999646052478056e-09,True,25.81329308009561,16QAM,False
ETC-000115,ETC,1,643,delivered,643,644,0,1,1,False,1,1.2799716841982445e-10,True,27.0131800438307,16QAM,True
HRP-000161,HRP,2,644,delivered,644,645,0,1,4,False,1,2.559943368396489e-10,True,18.464103005675344,QPSK,False
ETC-000116,ETC,1,645,delivered,645,646,0,1,1,False,1,6.21095364120583e-05,True,20.687818530315937,16QAM,False
HRP-000162,HRP,2,648,delivered,648,649,0,1,4,False,1,2.559943368396489e-10,True,31.443388577671755,16QAM,False
ETC-000117,ETC,1,651,delivered,651,652,0,1,1,False,1,0.3448011994886827,True,8.680516679819684,QPSK,False
HRP-000163,HRP,2,652,delivered,652,653,0,1,4,False,1,2.559943368396489e-10,True,35.89781171815196,16QAM,False
ETC-000118,ETC,1,656,delivered,656,657,0,1,1,False,1,1.2799716841982445e-10,True,36.394429953004604,16QAM,False
ETC-000119,ETC,1,657,delivered,657,658,0,1,1,False,1,3.148408417996684e-05,True,20.923776675214224,16QAM,False
HRP-000164,HRP,2,656,delivered,658,659,2,3,4,False,1,2.559943368396489e-10,True,30.4167205284047,16QAM,False
HRP-000165,HRP,2,660,delivered,660,661,0,1,4,False,1,2.559943368396489e-10,True,33.6200925051112,16QAM,True
SRP-000033,SRP,3,660,delivered,661,662,1,2,50,False,1,1.5999646052478056e-09,True,28.57769809025365,16QAM,False
HRP-000166,HRP,2,664,delivered,664,665,0,1,4,False,1,0.01382946607919533,True,11.75442829069809,QPSK,False
ETC-000120,ETC,1,665,delivered,665,666,0,1,1,False,1,1.2799716841982445e-10,True,30.4458141279517,16QAM,False
HRP-000167,HRP,2,668,delivered,668,669,0,1,4,False,1,8.57648351226814e-08,True,22.735195245444615,16QAM,False
ETC-000121,ETC,1,669,delivered,669,670,0,1,1,False,1,1.2799716841982445e-10,True,28.726326840728046,16QAM,False
HRP-000168,HRP,2,672,delivered,672,673,0,1,4,False,1,2.559943368396489e-10,True,35.14756149818227,16QAM,True
HRP-000169,HRP,2,676,delivered,676,677,0,1,4,False,1,2.559943368396489e-10,True,26.466458698797652,16QAM,True
ETC-000122,ETC,1,677,delivered,677,678,0,1,1,False,1,1.2799716841982445e-10,True,39.03487214282318,16QAM,True
HRP-000170,HRP,2,680,delivered,680,681,0,1,4,False,1,3.455872332747134e-08,True,22.935685863649,16QAM,False
ETC-000123,ETC,1,681,delivered,681,682,0,1,1,False,1,1.2799716841982445e-10,True,28.070938480432993,16QAM,False
ETC-000124,ETC,1,682,delivered,682,683,0,1,1,False,1,0.0013591144562076218,True,19.426637149085174,16QAM,False
SRP-000034,SRP,3,680,delivered,683,684,3,4,50,False,1,0.004406803131303927,True,20.021029914091287,16QAM,False
ETC-000125,ETC,1,684,delivered,684,685,0,1,1,False,1,1.2799716841982445e-10,True,36.665769054877416,16QAM,False
ETC-000126,ETC,1,685,delivered,685,686,0,1,1,False,1,1.2799716841982445e-10,True,35.879648147200804,16QAM,False
HRP-000171,HRP,2,684,delivered,686,687,2,3,4,False,1,2.559943368396489e-10,True,18.343493996955928,QPSK,False
HRP-000172,HRP,2,688,delivered,688,689,0,1,4,False,1,0.009593998917848845,True,11.951366672193359,QPSK,False
HRP-000173,HRP,2,692,delivered,692,693,0,1,4,False,1,0.0030174754065966924,True,12.522077419753426,QPSK,False
HRP-000174,HRP,2,696,delivered,696,697,0,1,4,False,1,3.295394834790244e-08,True,16.017704428813918,QPSK,False
ETC-000127,ETC,1,699,delivered,699,700,0,1,1,False,1,1.2799716841982445e-10,True,40.296339534182515,16QAM,True
HRP-000175,HRP,2,700,delivered,700,701,0,1,4,False,1,2.559943368396489e-10,True,29.652812770539736,16QAM,False
SRP-000035,SRP,3,700,delivered,701,702,1,2,50,False,1,1.5999646052478056e-09,True,23.984149837201805,16QAM,False
HRP-000176,HRP,2,704,delivered,704,705,0,1,4,False,1,2.559943368396489e-10,True,31.57034397547173,16QAM,True
HRP-000177,HRP,2,708,delivered,708,709,0,1,4,False,1,1.2067168548623997e-05,True,21.450610238530082,16QAM,False
ETC-000128,ETC,1,710,delivered,710,711,0,1,1,False,1,1.4782498385379483e-06,True,14.943630739789715,QPSK,False
HRP-000178,HRP,2,712,delivered,712,713,0,1,4,False,1,0.0001127699326941567,True,13.833115919397741,QPSK,False
HRP-000179,HRP,2,716,delivered,716,717,0,1,4,False,1,2.559943368396489e-10,True,24.90055749492978,16QAM,False
ETC-000129,ETC,1,719,delivered,719,720,0,1,1,False,1,7.382595867966302e-09,True,16.184896239556053,QPSK,False
HRP-000180,HRP,2,720,delivered,720,721,0,1,4,False,1,1.350144804157516e-05,True,14.513365049743001,QPSK,False
ETC-000130,ETC,1,721,delivered,721,722,0,1,1,False,1,1.2799716841982445e-10,True,33.34218886671009,16QAM,False
ETC-000131,ETC,1,722,tx_fail_requeue,722,723,0,1,1,False,1,0.9999995490490282,False,1.8535511625891563,QPSK,False
ETC-000131,ETC,1,722,dropped_deadline,722,723,1,1,1,True,1,0.0,False,,,
SRP-000036,SRP,3,720,delivered,723,724,3,4,50,False,1,0.000151537158525894,True,14.335781043731153,QPSK,False
HRP-000181,HRP,2,724,delivered,724,725,0,1,4,False,1,7.295170161292219e-06,True,14.692773299909367,QPSK,False
HRP-000182,HRP,2,728,delivered,728,729,0,1,4,False,1,2.559943368396489e-10,True,34.14275713810751,16QAM,True
HRP-000183,HRP,2,732,delivered,732,733,0,1,4,False,1,1.556769768984445e-05,True,21.373314225812106,16QAM,False
ETC-000132,ETC,1,733,delivered,733,734,0,1,1,False,1,1.2799716841982445e-10,True,30.819535164227542,16QAM,True
HRP-000184,HRP,2,736,delivered,736,737,0,1,4,False,1,2.559943368396489e-10,True,18.20400403727721,QPSK,False
HRP-000185,HRP,2,740,delivered,740,741,0,1,4,False,1,1.4651703739154698e-08,True,23.117005263954262,16QAM,False
SRP-000037,SRP,3,740,delivered,741,742,1,2,50,False,1,1.5999646052478056e-09,True,17.125545104105512,QPSK,False
HRP-000186,HRP,2,744,delivered,744,745,0,1,4,False,1,2.559943368396489e-10,True,36.22996205092032,16QAM,True
ETC-000133,ETC,1,748,delivered,748,749,0,1,1,False,1,4.2606486339025196e-08,True,15.81136890173913,QPSK,False
ETC-000134,ETC,1,749,delivered,749,750,0,1,1,False,1,0.0034316103598033276,True,12.125187339080165,QPSK,False
HRP-000187,HRP,2,748,delivered,750,751,2,3,4,False,1,2.559943368396489e-10,True,29.68268637558706,16QAM,False
HRP-000188,HRP,2,752,delivered,752,753,0,1,4,False,1,2.559943368396489e-10,True,32.78648678724275,16QAM,False
ETC-000135,ETC,1,753,delivered,753,754,0,1,1,False,1,1.2799716841982445e-10,True,40.88035781925144,16QAM,False
ETC-000136,ETC,1,754,delivered,754,755,0,1,1,False,1,1.2799716841982445e-10,True,32.58169620439289,16QAM,True
HRP-000189,HRP,2,756,delivered,756,757,0,1,4,False,1,2.559943368396489e-10,True,43.35914870096112,16QAM,False
HRP-000190,HRP,2,760,delivered,760,761,0,1,4,False,1,5.871221285014272e-05,True,14.053482366886277,QPSK,False
SRP-000038,SRP,3,760,delivered,761,762,1,2,50,False,1,1.5999646052478056e-09,True,26.913518211341547,16QAM,False
ETC-000137,ETC,1,762,delivered,762,763,0,1,1,False,1,0.0009736738262010602,True,19.581202487252583,16QAM,False
HRP-000191,HRP,2,764,delivered,764,765,0,1,4,False,1,4.659511887439294e-09,True,23.34808632508858,16QAM,False
HRP-000192,HRP,2,768,delivered,768,769,0,1,4,False,1,2.559943368396489e-10,True,28.976611066736556,16QAM,False
ETC-000138,ETC,1,770,delivered,770,771,0,1,1,False,1,1.2799716841982445e-10,True,30.509648757331433,16QAM,False
ETC-000139,ETC,1,771,delivered,771,772,0,1,1,False,1,1.2799716841982445e-10,True,33.712160396025425,16QAM,True
HRP-000193,HRP,2,772,delivered,772,773,0,1,4,False,1,2.559943368396489e-10,True,25.13332286205857,16QAM,False
ETC-000140,ETC,1,775,delivered,775,776,0,1,1,False,1,0.16818968890650854,True,9.48655635582382,QPSK,False
HRP-000194,HRP,2,776,delivered,776,777,0,1,4,False,1,0.002720336476089047,True,12.569829444740815,QPSK,False
ETC-000141,ETC,1,779,delivered,779,780,0,1,1,False,1,1.7200108004544745e-09,True,16.473070145269535,QPSK,False
HRP-000195,HRP,2,780,delivered,780,781,0,1,4,False,1,1.511975425971812e-07,True,22.60539721706337,16QAM,False
ETC-000142,ETC,1,781,delivered,781,782,0,1,1,False,1,1.2799716841982445e-10,True,43.19426599032343,16QAM,False
SRP-000039,SRP,3,780,delivered,782,783,2,3,50,False,1,0.0016550582336659625,True,20.409200064420755,16QAM,False
HRP-000196,HRP,2,784,delivered,784,785,0,1,4,False,1,2.559943368396489e-10,True,30.381699320086977,16QAM,False
HRP-000197,HRP,2,788,delivered,788,789,0,1,4,False,1,0.0022564864971146292,True,19.51330745862616,16QAM,False
ETC-000143,ETC,1,792,delivered,792,793,0,1,1,False,1,1.2799716841982445e-10,True,25.10217421367188,16QAM,True
HRP-000198,HRP,2,792,delivered,793,794,1,2,4,False,1,2.559943368396489e-10,True,25.896577632974896,16QAM,False
ETC-000144,ETC,1,795,delivered,795,796,0,1,1,False,1,0.0049183537784796005,True,11.939490667273809,QPSK,False
HRP-000199,HRP,2,796,delivered,796,797,0,1,4,False,1,2.559943368396489e-10,True,31.857826317900788,16QAM,False
ETC-000145,ETC,1,797,delivered,797,798,0,1,1,False,1,1.2799716841982445e-10,True,24.657947494023627,16QAM,True
HRP-000200,HRP,2,800,delivered,800,801,0,1,4,False,1,2.559943368396489e-10,True,28.520066236625794,16QAM,False
ETC-000146,ETC,1,801,delivered,801,802,0,1,1,False,1,1.2799716841982445e-10,True,27.682029725118106,16QAM,False
SRP-000040,SRP,3,800,delivered,802,803,2,3,50,False,1,1.5999646052478056e-09,True,26.360344171319564,16QAM,False
HRP-000201,HRP,2,804,delivered,804,805,0,1,4,False,1,2.559943368396489e-10,True,17.4224673324453,QPSK,False
ETC-000147,ETC,1,808,delivered,808,809,0,1,1,False,1,1.2799716841982445e-10,True,29.24253714123898,16QAM,True
HRP-000202,HRP,2,808,delivered,809,810,1,2,4,False,1,2.559943368396489e-10,True,38.88095284235479,16QAM,True
ETC-000148,ETC,1,810,delivered,810,811,0,1,1,False,1,1.2799716841982445e-10,True,29.843061703439986,16QAM,False
ETC-000149,ETC,1,812,delivered,812,813,0,1,1,False,1,0.00021504336595545848,True,20.221689549661605,16QAM,False
HRP-000203,HRP,2,812,delivered,813,814,1,2,4,False,1,3.1672122196013675e-06,True,14.924997185438079,QPSK,False
HRP-000204,HRP,2,816,delivered,816,817,0,1,4,False,1,2.559943368396489e-10,True,30.691424728821204,16QAM,True
HRP-000205,HRP,2,820,delivered,820,821,0,1,4,False,1,0.025775240469750993,True,11.396865501781107,QPSK,False
SRP-000041,SRP,3,820,delivered,821,822,1,2,50,False,1,1.5999646052478056e-09,True,31.60945190445332,16QAM,False
HRP-000206,HRP,2,824,delivered,824,825,0,1,4,False,1,2.559943368396489e-10,True,31.38570851019483,16QAM,True
HRP-000207,HRP,2,828,delivered,828,829,0,1,4,False,1,0.9041591371841713,True,7.461063502195216,QPSK,False
HRP-000208,HRP,2,832,delivered,832,833,0,1,4,False,1,2.559943368396489e-10,True,41.09268884721971,16QAM,True
HRP-000209,HRP,2,836,delivered,836,837,0,1,4,False,1,2.559943368396489e-10,True,24.1148338852155,16QAM,False
ETC-000150,ETC,1,839,delivered,839,840,0,1,1,False,1,0.0003067956565847574,True,20.078952648241405,16QAM,False
HRP-000210,HRP,2,840,delivered,840,841,0,1,4,False,1,2.559943368396489e-10,True,17.909860930097985,QPSK,False
SRP-000042,SRP,3,840,delivered,841,842,1,2,50,False,1,1.5999646052478056e-09,True,32.83102971245809,16QAM,True
HRP-000211,HRP,2,844,delivered,844,845,0,1,4,False,1,2.559943368396489e-10,True,36.41910534647021,16QAM,False
ETC-000151,ETC,1,845,delivered,845,846,0,1,1,False,1,6.7435195205689524e-09,True,23.134121297337806,16QAM,False
ETC-000152,ETC,1,848,delivered,848,849,0,1,1,False,1,1.2799716841982445e-10,True,27.395362220861763,16QAM,True
HRP-000212,HRP,2,848,delivered,849,850,1,2,4,False,1,2.559943368396489e-10,True,24.74758446313563,16QAM,False
ETC-000153,ETC,1,852,delivered,852,853,0,1,1,False,1,1.2799716841982445e-10,True,16.98145216985883,QPSK,False
ETC-000154,ETC,1,853,delivered,853,854,0,1,1,False,1,6.6776806306734215e-09,True,16.205359380490986,QPSK,False
HRP-000213,HRP,2,852,delivered,854,855,2,3,4,False,1,2.559943368396489e-10,True,26.917464836805948,16QAM,True
ETC-000155,ETC,1,855,delivered,855,856,0,1,1,False,1,1.2799716841982445e-10,True,26.610627494019994,16QAM,False
HRP-000214,HRP,2,856,delivered,856,857,0,1,4,False,1,2.1914570880188222e-07,True,15.596265226827642,QPSK,False
ETC-000156,ETC,1,858,tx_fail_requeue,858,859,0,1,1,False,1,0.9999999985854395,False,0.4127219174654787,QPSK,False
ETC-000156,ETC,1,858,dropped_deadline,858,859,1,1,1,True,1,0.0,False,,,
HRP-000215,HRP,2,860,delivered,860,861,0,1,4,False,1,0.011754416846902704,True,11.84308702572374,QPSK,False
SRP-000043,SRP,3,860,delivered,861,862,1,2,50,False,1,1.5999646052478056e-09,True,42.694139106030875,16QAM,True
ETC-000157,ETC,1,863,delivered,863,864,0,1,1,False,1,1.2799716841982445e-10,True,29.27467133748562,16QAM,True
HRP-000216,HRP,2,864,delivered,864,865,0,1,4,False,1,2.559943368396489e-10,True,18.069980746933577,QPSK,False
ETC-000158,ETC,1,865,delivered,865,866,0,1,1,False,1,0.0017422473868380361,True,12.455344718613846,QPSK,False
ETC-000159,ETC,1,867,delivered,867,868,0,1,1,False,1,6.95118830162933e-07,True,22.057674930626803,16QAM,False
ETC-000160,ETC,1,868,delivered,868,869,0,1,1,False,1,0.002952112154509523,True,19.045273559284265,16QAM,False
HRP-000217,HRP,2,868,delivered,869,870,1,2,4,False,1,0.0021673151966155046,True,19.531927621256887,16QAM,False
HRP-000218,HRP,2,872,tx_fail_requeue,872,873,0,1,4,False,1,0.8232410948640089,False,7.85563532021493,QPSK,False
ETC-000161,ETC,1,873,delivered,873,874,0,1,1,False,1,0.05937010706114265,True,10.378523147804293,QPSK,False
HRP-000218,HRP,2,872,delivered,874,875,2,3,4,False,2,2.559943368396489e-10,True,33.122532641513075,16QAM,False
ETC-000162,ETC,1,875,delivered,875,876,0,1,1,False,1,0.039105676650610155,True,10.683854345049188,QPSK,False
HRP-000219,HRP,2,876,delivered,876,877,0,1,4,False,1,2.559943368396489e-10,True,28.338999047608983,16QAM,False
