packet_id,ue_id,flow_id,attempt_idx,slot_idx,t_tx_start_ms,allocated_bandwidth_mhz,mcs,snr_db,bler,is_success,bits_sent,remaining_bits_after,is_los
ETC-ue05-000002,5,ETC,1,9,9,0.042666666666666665,16QAM,45.30911462339475,1.2799716841982445e-10,True,128,0,False
ETC-ue08-000001,8,ETC,1,9,9,0.042666666666666665,16QAM,35.095274314295004,1.2799716841982445e-10,True,128,0,True
SRP-ue05-000002,5,SRP,1,9,9,0.5333333333333333,16QAM,45.30911462339475,1.5999646052478056e-09,True,1600,0,False
SRP-ue06-000002,6,SRP,1,9,9,0.5333333333333333,16QAM,37.370970361880985,1.5999646052478056e-09,True,1600,0,False
SRP-ue07-000002,7,SRP,1,9,9,0.5333333333333333,16QAM,45.66080546040461,1.5999646052478056e-09,True,1600,0,True
SRP-ue08-000002,8,SRP,1,9,9,0.31466666666666687,16QAM,35.095274314295004,1.5999646052478056e-09,True,944,656,True
ETC-ue00-000002,0,ETC,1,10,10,0.042666666666666665,16QAM,37.87800962632342,1.2799716841982445e-10,True,128,0,False
ETC-ue02-000001,2,ETC,1,10,10,0.042666666666666665,16QAM,56.643715601868124,1.2799716841982445e-10,True,128,0,False
HRP-ue00-000005,0,HRP,1,10,10,0.08533333333333333,16QAM,37.87800962632342,2.559943368396489e-10,True,256,0,False
HRP-ue01-000005,1,HRP,1,10,10,0.08533333333333333,16QAM,64.55206556474182,2.559943368396489e-10,True,256,0,False
HRP-ue02-000005,2,HRP,1,10,10,0.08533333333333333,16QAM,56.643715601868124,2.559943368396489e-10,True,256,0,False
HRP-ue03-000005,3,HRP,1,10,10,0.08533333333333333,16QAM,31.984312443734485,2.559943368396489e-10,True,256,0,False
HRP-ue04-000005,4,HRP,1,10,10,0.08533333333333333,16QAM,38.76502619815774,2.559943368396489e-10,True,256,0,False
HRP-ue05-000005,5,HRP,1,10,10,0.08533333333333333,16QAM,42.50925623536213,2.559943368396489e-10,True,256,0,True
HRP-ue06-000005,6,HRP,1,10,10,0.08533333333333333,16QAM,42.95830165039714,2.559943368396489e-10,True,256,0,True
HRP-ue07-000005,7,HRP,1,10,10,0.08533333333333333,16QAM,44.590721697394756,2.559943368396489e-10,True,256,0,False
HRP-ue08-000005,8,HRP,1,10,10,0.08533333333333333,16QAM,31.192525187641714,2.559943368396489e-10,True,256,0,False
HRP-ue09-000005,9,HRP,1,10,10,0.08533333333333333,16QAM,49.51367961858441,2.559943368396489e-10,True,256,0,True
SRP-ue09-000002,9,SRP,1,10,10,0.5333333333333333,16QAM,49.51367961858441,1.5999646052478056e-09,True,1600,0,True
SRP-ue08-000000,8,SRP,2,10,10,0.005333333333333333,16QAM,31.192525187641714,1.5999646052478056e-09,True,16,0,False
SRP-ue00-000003,0,SRP,1,10,10,0.5226666666666675,16QAM,37.87800962632342,1.5999646052478056e-09,True,1568,32,False
SRP-ue01-000003,1,SRP,1,11,11,0.5333333333333333,16QAM,50.82852874509693,1.5999646052478056e-09,True,1600,0,True
SRP-ue02-000003,2,SRP,1,11,11,0.5333333333333333,16QAM,50.1510932967497,1.5999646052478056e-09,True,1600,0,True
SRP-ue03-000003,3,SRP,1,11,11,0.5333333333333333,16QAM,43.51855626541337,1.5999646052478056e-09,True,1600,0,False
SRP-ue04-000003,4,SRP,1,11,11,0.40000000000000013,16QAM,22.814912163166547,3.7528462182301325e-07,True,1200,400,False
ETC-ue08-000002,8,ETC,1,12,12,0.042666666666666665,16QAM,33.34334091344372,1.2799716841982445e-10,True,128,0,False
ETC-ue09-000002,9,ETC,1,12,12,0.042666666666666665,16QAM,40.022985212291275,1.2799716841982445e-10,True,128,0,True
HRP-ue00-000006,0,HRP,1,12,12,0.08533333333333333,16QAM,44.00563175708933,2.559943368396489e-10,True,256,0,False
HRP-ue01-000006,1,HRP,1,12,12,0.08533333333333333,16QAM,52.12058685777215,2.559943368396489e-10,True,256,0,True
HRP-ue02-000006,2,HRP,1,12,12,0.08533333333333333,16QAM,45.36096023163887,2.559943368396489e-10,True,256,0,False
HRP-ue03-000006,3,HRP,1,12,12,0.08533333333333333,16QAM,44.42112090227731,2.559943368396489e-10,True,256,0,True
HRP-ue04-000006,4,HRP,1,12,12,0.08533333333333333,16QAM,40.96653254973339,2.559943368396489e-10,True,256,0,False
HRP-ue05-000006,5,HRP,1,12,12,0.08533333333333333,16QAM,31.72661047546441,2.559943368396489e-10,True,256,0,False
HRP-ue06-000006,6,HRP,1,12,12,0.08533333333333333,16QAM,55.29432628784197,2.559943368396489e-10,True,256,0,True
HRP-ue07-000006,7,HRP,1,12,12,0.08533333333333333,16QAM,41.88829135743464,2.559943368396489e-10,True,256,0,False
HRP-ue08-000006,8,HRP,1,12,12,0.08533333333333333,16QAM,33.34334091344372,2.559943368396489e-10,True,256,0,False
HRP-ue09-000006,9,HRP,1,12,12,0.08533333333333333,16QAM,40.022985212291275,2.559943368396489e-10,True,256,0,True
SRP-ue05-000003,5,SRP,1,12,12,0.5333333333333333,16QAM,31.72661047546441,1.5999646052478056e-09,True,1600,0,False
SRP-ue06-000003,6,SRP,1,12,12,0.5280000000000008,16QAM,55.29432628784197,1.5999646052478056e-09,True,1584,16,True
ETC-ue00-000003,0,ETC,1,13,13,0.042666666666666665,16QAM,60.393817737548076,1.2799716841982445e-10,True,128,0,True
ETC-ue09-000003,9,ETC,1,13,13,0.042666666666666665,16QAM,23.736428046990177,2.9545788038376486e-10,True,128,0,False
SRP-ue07-000003,7,SRP,1,13,13,0.5333333333333333,16QAM,46.55216561388899,1.5999646052478056e-09,True,1600,0,False
SRP-ue08-000003,8,SRP,1,13,13,0.5333333333333333,16QAM,45.224262664654006,1.5999646052478056e-09,True,1600,0,False
SRP-ue09-000003,9,SRP,1,13,13,0.5333333333333333,16QAM,23.736428046990177,3.6932235047970607e-09,True,1600,0,False
SRP-ue01-000001,1,SRP,2,13,13,0.13866666666666666,16QAM,46.26151750015936,1.5999646052478056e-09,True,416,0,False
SRP-ue00-000004,0,SRP,1,13,13,0.1760000000000002,16QAM,60.393817737548076,1.5999646052478056e-09,True,528,1072,True
ETC-ue04-000001,4,ETC,1,14,14,0.042666666666666665,16QAM,50.7492873416909,1.2799716841982445e-10,True,128,0,True
HRP-ue00-000007,0,HRP,1,14,14,0.08533333333333333,16QAM,48.58714374845428,2.559943368396489e-10,True,256,0,False
HRP-ue01-000007,1,HRP,1,14,14,0.08533333333333333,16QAM,56.68848676972554,2.559943368396489e-10,True,256,0,True
HRP-ue02-000007,2,HRP,1,14,14,0.08533333333333333,16QAM,43.1348521545648,2.559943368396489e-10,True,256,0,False
HRP-ue03-000007,3,HRP,1,14,14,0.08533333333333333,16QAM,46.53665212993025,2.559943368396489e-10,True,256,0,True
HRP-ue04-000007,4,HRP,1,14,14,0.08533333333333333,16QAM,50.7492873416909,2.559943368396489e-10,True,256,0,True
HRP-ue05-000007,5,HRP,1,14,14,0.08533333333333333,16QAM,48.181948372830746,2.559943368396489e-10,True,256,0,False
HRP-ue06-000007,6,HRP,1,14,14,0.08533333333333333,16QAM,44.7503086773668,2.559943368396489e-10,True,256,0,True
HRP-ue07-000007,7,HRP,1,14,14,0.08533333333333333,16QAM,35.76136054581318,2.559943368396489e-10,True,256,0,False
HRP-ue08-000007,8,HRP,1,14,14,0.08533333333333333,16QAM,42.879283132313944,2.559943368396489e-10,True,256,0,True
HRP-ue09-000007,9,HRP,1,14,14,0.08533333333333333,16QAM,48.70587250919129,2.559943368396489e-10,True,256,0,True
SRP-ue01-000004,1,SRP,1,14,14,0.5333333333333333,16QAM,56.68848676972554,1.5999646052478056e-09,True,1600,0,True
SRP-ue02-000004,2,SRP,1,14,14,0.5333333333333333,16QAM,43.1348521545648,1.5999646052478056e-09,True,1600,0,False
SRP-ue03-000004,3,SRP,1,14,14,0.03733333333333411,16QAM,46.53665212993025,1.5999646052478056e-09,True,112,1488,True
SRP-ue04-000004,4,SRP,1,15,15,0.5333333333333333,16QAM,46.24731922562907,1.5999646052478056e-09,True,1600,0,True
SRP-ue05-000004,5,SRP,1,15,15,0.5333333333333333,16QAM,33.99754634155438,1.5999646052478056e-09,True,1600,0,False
SRP-ue06-000004,6,SRP,1,15,15,0.5333333333333333,16QAM,49.556242552141185,1.5999646052478056e-09,True,1600,0,False
SRP-ue07-000004,7,SRP,1,15,15,0.40000000000000013,16QAM,42.83578443726249,1.5999646052478056e-09,True,1200,400,False
ETC-ue00-000004,0,ETC,1,16,16,0.042666666666666665,16QAM,54.62549600516625,1.2799716841982445e-10,True,128,0,True
ETC-ue05-000003,5,ETC,1,16,16,0.042666666666666665,16QAM,33.75602629333992,1.2799716841982445e-10,True,128,0,False
ETC-ue07-000001,7,ETC,1,16,16,0.042666666666666665,16QAM,49.19247204751346,1.2799716841982445e-10,True,128,0,False
HRP-ue00-000008,0,HRP,1,16,16,0.08533333333333333,16QAM,54.62549600516625,2.559943368396489e-10,True,256,0,True
HRP-ue01-000008,1,HRP,1,16,16,0.08533333333333333,16QAM,50.06970429481805,2.559943368396489e-10,True,256,0,False
HRP-ue02-000008,2,HRP,1,16,16,0.08533333333333333,16QAM,34.29355436896676,2.559943368396489e-10,True,256,0,False
HRP-ue03-000008,3,HRP,1,16,16,0.08533333333333333,16QAM,28.303642205421887,2.559943368396489e-10,True,256,0,False
HRP-ue04-000008,4,HRP,1,16,16,0.08533333333333333,16QAM,25.53634486789222,2.559943368396489e-10,True,256,0,False
HRP-ue05-000008,5,HRP,1,16,16,0.08533333333333333,16QAM,33.75602629333992,2.559943368396489e-10,True,256,0,False
HRP-ue06-000008,6,HRP,1,16,16,0.08533333333333333,16QAM,28.42964344101015,2.559943368396489e-10,True,256,0,False
HRP-ue07-000008,7,HRP,1,16,16,0.08533333333333333,16QAM,49.19247204751346,2.559943368396489e-10,True,256,0,False
HRP-ue08-000008,8,HRP,1,16,16,0.256,QPSK,9.57718789564817,0.2827880032790341,False,0,256,False
HRP-ue09-000008,9,HRP,1,16,16,0.08533333333333333,16QAM,41.1865640547897,2.559943368396489e-10,True,256,0,False
SRP-ue08-000004,8,SRP,1,16,16,0.8480000000000006,QPSK,9.57718789564817,0.8747443980573468,False,0,1600,False
ETC-ue02-000002,2,ETC,1,17,17,0.042666666666666665,16QAM,47.4643486968946,1.2799716841982445e-10,True,128,0,False
HRP-ue08-000008,8,HRP,2,17,17,0.08533333333333333,16QAM,29.39026555884655,2.559943368396489e-10,True,256,0,False
SRP-ue09-000004,9,SRP,1,17,17,0.5333333333333333,16QAM,22.673517163651262,7.032219444536025e-07,True,1600,0,False
SRP-ue03-000001,3,SRP,2,17,17,0.13333333333333333,16QAM,46.79714984163012,1.5999646052478056e-09,True,400,0,True
SRP-ue00-000005,0,SRP,1,17,17,0.5333333333333333,16QAM,44.55533186560271,1.5999646052478056e-09,True,1600,0,False
SRP-ue01-000005,1,SRP,1,17,17,0.5333333333333333,16QAM,32.88322932416434,1.5999646052478056e-09,True,1600,0,False
SRP-ue02-000005,2,SRP,1,17,17,0.13866666666666672,16QAM,47.4643486968946,1.5999646052478056e-09,True,416,1184,False
ETC-ue00-000005,0,ETC,1,18,18,0.042666666666666665,16QAM,53.474259369387475,1.2799716841982445e-10,True,128,0,True
ETC-ue01-000002,1,ETC,1,18,18,0.042666666666666665,16QAM,38.61882787647603,1.2799716841982445e-10,True,128,0,False
ETC-ue02-000003,2,ETC,1,18,18,0.042666666666666665,16QAM,39.56761890559119,1.2799716841982445e-10,True,128,0,False
HRP-ue00-000009,0,HRP,1,18,18,0.08533333333333333,16QAM,53.474259369387475,2.559943368396489e-10,True,256,0,True
HRP-ue01-000009,1,HRP,1,18,18,0.08533333333333333,16QAM,38.61882787647603,2.559943368396489e-10,True,256,0,False
HRP-ue02-000009,2,HRP,1,18,18,0.08533333333333333,16QAM,39.56761890559119,2.559943368396489e-10,True,256,0,False
HRP-ue03-000009,3,HRP,1,18,18,0.08533333333333333,16QAM,48.44537812064759,2.559943368396489e-10,True,256,0,False
HRP-ue04-000009,4,HRP,1,18,18,0.08533333333333333,16QAM,46.94445408713036,2.559943368396489e-10,True,256,0,False
HRP-ue05-000009,5,HRP,1,18,18,0.08533333333333333,16QAM,42.53443762356071,2.559943368396489e-10,True,256,0,False
HRP-ue06-000009,6,HRP,1,18,18,0.08533333333333333,16QAM,51.33143639156813,2.559943368396489e-10,True,256,0,True
HRP-ue07-000009,7,HRP,1,18,18,0.08533333333333333,16QAM,36.450451778071915,2.559943368396489e-10,True,256,0,False
HRP-ue08-000009,8,HRP,1,18,18,0.08533333333333333,16QAM,33.75062954913149,2.559943368396489e-10,True,256,0,False
HRP-ue09-000009,9,HRP,1,18,18,0.08533333333333333,16QAM,49.71323132851744,2.559943368396489e-10,True,256,0,True
SRP-ue03-000005,3,SRP,1,18,18,0.5333333333333333,16QAM,48.44537812064759,1.5999646052478056e-09,True,1600,0,False
SRP-ue04-000005,4,SRP,1,18,18,0.48533333333333417,16QAM,46.94445408713036,1.5999646052478056e-09,True,1456,144,False
ETC-ue00-000006,0,ETC,1,19,19,0.042666666666666665,16QAM,48.88583481598042,1.2799716841982445e-10,True,128,0,False
ETC-ue01-000003,1,ETC,1,19,19,0.042666666666666665,16QAM,44.30631718282241,1.2799716841982445e-10,True,128,0,False
SRP-ue05-000005,5,SRP,1,19,19,0.5333333333333333,16QAM,45.46374134631219,1.5999646052478056e-09,True,1600,0,False
SRP-ue06-000005,6,SRP,1,19,19,0.5333333333333333,16QAM,32.43720660564445,1.5999646052478056e-09,True,1600,0,False
SRP-ue07-000005,7,SRP,1,19,19,0.5333333333333333,16QAM,30.375326575433604,1.5999646052478056e-09,True,1600,0,False
SRP-ue08-000005,8,SRP,1,19,19,0.31466666666666687,QPSK,15.19853850429929,6.995978786727974e-06,True,314,1286,False
ETC-ue02-000004,2,ETC,1,20,20,0.042666666666666665,16QAM,21.53741797747997,4.508668359215484e-06,True,128,0,False
ETC-ue05-000004,5,ETC,1,20,20,0.042666666666666665,16QAM,39.234237935880024,1.2799716841982445e-10,True,128,0,False
HRP-ue00-000010,0,HRP,1,20,20,0.08533333333333333,16QAM,55.68038760654144,2.559943368396489e-10,True,256,0,True
HRP-ue01-000010,1,HRP,1,20,20,0.08533333333333333,16QAM,27.76683126767653,2.559943368396489e-10,True,256,0,False
HRP-ue02-000010,2,HRP,1,20,20,0.08533333333333333,16QAM,21.53741797747997,9.017316390469432e-06,True,256,0,False
HRP-ue03-000010,3,HRP,1,20,20,0.08533333333333333,16QAM,48.31160172716166,2.559943368396489e-10,True,256,0,True
HRP-ue04-000010,4,HRP,1,20,20,0.08533333333333333,16QAM,36.116480014852634,2.559943368396489e-10,True,256,0,False
HRP-ue05-000010,5,HRP,1,20,20,0.08533333333333333,16QAM,39.234237935880024,2.559943368396489e-10,True,256,0,False
HRP-ue06-000010,6,HRP,1,20,20,0.08533333333333333,16QAM,44.287531879761744,2.559943368396489e-10,True,256,0,False
HRP-ue07-000010,7,HRP,1,20,20,0.08533333333333333,16QAM,45.959531471918716,2.559943368396489e-10,True,256,0,True
HRP-ue08-000010,8,HRP,1,20,20,0.08533333333333333,16QAM,31.25742487382623,2.559943368396489e-10,True,256,0,False
HRP-ue09-000010,9,HRP,1,20,20,0.08533333333333333,16QAM,38.82719766066127,2.559943368396489e-10,True,256,0,False
SRP-ue09-000005,9,SRP,1,20,20,0.5333333333333333,16QAM,38.82719766066127,1.5999646052478056e-09,True,1600,0,False
