packet_id,ue_id,flow_id,flow_type,priority,size_bytes,arrival_time_ms,start_tx_time_ms,finish_time_ms,tx_duration_ms,deadline_ms,outcome,tx_count,is_deadline_missed,mcs,snr_db,bler
ETC-ue04-000027,4,ETC,ETC,1,16,174,174.0,175.0,1.0,1,delivered,1,False,16QAM,42.95568299363958,1.2799716841982445e-10
ETC-ue05-000035,5,ETC,ETC,1,16,174,174.0,175.0,1.0,1,delivered,1,False,16QAM,43.80009659450445,1.2799716841982445e-10
ETC-ue08-000030,8,ETC,ETC,1,16,174,174.0,175.0,1.0,1,delivered,1,False,16QAM,41.297580577162336,1.2799716841982445e-10
ETC-ue07-000038,7,ETC,ETC,1,16,175,175.0,176.0,1.0,1,delivered,1,False,16QAM,36.03402215670837,1.2799716841982445e-10
ETC-ue08-000031,8,ETC,ETC,1,16,175,175.0,176.0,1.0,1,delivered,1,False,16QAM,34.38096190922445,1.2799716841982445e-10
ETC-ue09-000036,9,ETC,ETC,1,16,175,175.0,176.0,1.0,1,delivered,1,False,16QAM,44.38233392837358,1.2799716841982445e-10
HRP-ue00-000044,0,HRP,HRP,2,32,176,176.0,177.0,1.0,4,delivered,1,False,16QAM,43.140012504776195,2.559943368396489e-10
HRP-ue01-000044,1,HRP,HRP,2,32,176,176.0,177.0,1.0,4,delivered,1,False,16QAM,31.887882105594688,2.559943368396489e-10
HRP-ue02-000044,2,HRP,HRP,2,32,176,176.0,177.0,1.0,4,delivered,1,False,16QAM,41.85372595125962,2.559943368396489e-10
HRP-ue03-000044,3,HRP,HRP,2,32,176,176.0,177.0,1.0,4,delivered,1,False,16QAM,49.23610923631625,2.559943368396489e-10
HRP-ue04-000044,4,HRP,HRP,2,32,176,176.0,177.0,1.0,4,delivered,1,False,16QAM,33.106749453901166,2.559943368396489e-10
HRP-ue05-000044,5,HRP,HRP,2,32,176,176.0,177.0,1.0,4,delivered,1,False,16QAM,36.45185304474598,2.559943368396489e-10
HRP-ue06-000044,6,HRP,HRP,2,32,176,176.0,177.0,1.0,4,delivered,1,False,16QAM,41.9343603138951,2.559943368396489e-10
HRP-ue07-000044,7,HRP,HRP,2,32,176,176.0,177.0,1.0,4,delivered,1,False,16QAM,43.065692161009935,2.559943368396489e-10
HRP-ue08-000044,8,HRP,HRP,2,32,176,176.0,177.0,1.0,4,delivered,1,False,16QAM,32.404384469201005,2.559943368396489e-10
HRP-ue09-000044,9,HRP,HRP,2,32,176,176.0,177.0,1.0,4,delivered,1,False,16QAM,38.168375593130484,2.559943368396489e-10
ETC-ue03-000034,3,ETC,ETC,1,16,177,177.0,178.0,1.0,1,delivered,1,False,16QAM,49.1657209889413,1.2799716841982445e-10
ETC-ue01-000024,1,ETC,ETC,1,16,179,179.0,180.0,1.0,1,delivered,1,False,16QAM,42.89168849318342,1.2799716841982445e-10
ETC-ue01-000025,1,ETC,ETC,1,16,180,180.0,181.0,1.0,1,delivered,1,False,16QAM,52.510417377737106,1.2799716841982445e-10
HRP-ue00-000045,0,HRP,HRP,2,32,180,180.0,181.0,1.0,4,delivered,1,False,16QAM,44.74509960481007,2.559943368396489e-10
HRP-ue01-000045,1,HRP,HRP,2,32,180,180.0,181.0,1.0,4,delivered,1,False,16QAM,52.510417377737106,2.559943368396489e-10
HRP-ue02-000045,2,HRP,HRP,2,32,180,180.0,181.0,1.0,4,delivered,1,False,16QAM,49.70903828361596,2.559943368396489e-10
HRP-ue03-000045,3,HRP,HRP,2,32,180,180.0,181.0,1.0,4,delivered,1,False,16QAM,48.48463413278247,2.559943368396489e-10
HRP-ue04-000045,4,HRP,HRP,2,32,180,180.0,181.0,1.0,4,delivered,1,False,16QAM,46.55779652432212,2.559943368396489e-10
HRP-ue05-000045,5,HRP,HRP,2,32,180,180.0,181.0,1.0,4,delivered,1,False,16QAM,44.08294760602399,2.559943368396489e-10
HRP-ue06-000045,6,HRP,HRP,2,32,180,180.0,181.0,1.0,4,delivered,1,False,16QAM,29.043186227237328,2.559943368396489e-10
HRP-ue07-000045,7,HRP,HRP,2,32,180,180.0,181.0,1.0,4,delivered,1,False,16QAM,21.333498305780346,1.772005858124981e-05
HRP-ue08-000045,8,HRP,HRP,2,32,180,180.0,181.0,1.0,4,delivered,1,False,16QAM,36.701097294265345,2.559943368396489e-10
HRP-ue09-000045,9,HRP,HRP,2,32,180,180.0,181.0,1.0,4,delivered,1,False,16QAM,38.67418495956688,2.559943368396489e-10
SRP-ue00-000009,0,SRP,SRP,3,200,180,180.0,181.0,1.0,50,delivered,1,False,16QAM,44.74509960481007,1.5999646052478056e-09
SRP-ue01-000009,1,SRP,SRP,3,200,180,180.0,181.0,1.0,50,delivered,1,False,16QAM,52.510417377737106,1.5999646052478056e-09
SRP-ue02-000009,2,SRP,SRP,3,200,180,180.0,181.0,1.0,50,delivered,1,False,16QAM,49.70903828361596,1.5999646052478056e-09
SRP-ue03-000009,3,SRP,SRP,3,200,180,180.0,181.0,1.0,50,delivered,1,False,16QAM,48.48463413278247,1.5999646052478056e-09
SRP-ue04-000009,4,SRP,SRP,3,200,180,180.0,181.0,1.0,50,delivered,1,False,16QAM,46.55779652432212,1.5999646052478056e-09
SRP-ue05-000009,5,SRP,SRP,3,200,180,180.0,181.0,1.0,50,delivered,1,False,16QAM,44.08294760602399,1.5999646052478056e-09
SRP-ue06-000009,6,SRP,SRP,3,200,180,180.0,181.0,1.0,50,delivered,1,False,16QAM,29.043186227237328,1.5999646052478056e-09
SRP-ue07-000009,7,SRP,SRP,3,200,180,180.0,181.0,1.0,50,delivered,1,False,16QAM,21.333498305780346,0.00011074521469178755
SRP-ue08-000009,8,SRP,SRP,3,200,180,180.0,181.0,1.0,50,delivered,1,False,16QAM,36.701097294265345,1.5999646052478056e-09
SRP-ue09-000009,9,SRP,SRP,3,200,180,180.0,181.0,1.0,50,delivered,1,False,16QAM,38.67418495956688,1.5999646052478056e-09
ETC-ue06-000034,6,ETC,ETC,1,16,181,181.0,182.0,1.0,1,delivered,1,False,16QAM,45.440968720127216,1.2799716841982445e-10
ETC-ue08-000032,8,ETC,ETC,1,16,181,181.0,182.0,1.0,1,delivered,1,False,16QAM,30.792920292772173,1.2799716841982445e-10
ETC-ue09-000037,9,ETC,ETC,1,16,181,181.0,182.0,1.0,1,delivered,1,False,16QAM,34.31797532004814,1.2799716841982445e-10
ETC-ue01-000026,1,ETC,ETC,1,16,182,182.0,183.0,1.0,1,delivered,1,False,16QAM,44.141539414228305,1.2799716841982445e-10
ETC-ue02-000028,2,ETC,ETC,1,16,182,182.0,183.0,1.0,1,delivered,1,False,16QAM,47.63087812652833,1.2799716841982445e-10
ETC-ue04-000028,4,ETC,ETC,1,16,182,182.0,183.0,1.0,1,delivered,1,False,16QAM,23.10539814942846,7.747701147309272e-09
ETC-ue03-000035,3,ETC,ETC,1,16,183,183.0,184.0,1.0,1,delivered,1,False,QPSK,17.80662362279796,1.2799716841982445e-10
ETC-ue04-000029,4,ETC,ETC,1,16,183,183.0,184.0,1.0,1,delivered,1,False,16QAM,50.882754092021855,1.2799716841982445e-10
ETC-ue08-000033,8,ETC,ETC,1,16,183,183.0,184.0,1.0,1,delivered,1,False,16QAM,51.63539792630145,1.2799716841982445e-10
ETC-ue01-000027,1,ETC,ETC,1,16,184,184.0,185.0,1.0,1,delivered,1,False,16QAM,45.5263284041247,1.2799716841982445e-10
HRP-ue00-000046,0,HRP,HRP,2,32,184,184.0,185.0,1.0,4,delivered,1,False,16QAM,49.50241896230885,2.559943368396489e-10
HRP-ue01-000046,1,HRP,HRP,2,32,184,184.0,185.0,1.0,4,delivered,1,False,16QAM,45.5263284041247,2.559943368396489e-10
HRP-ue02-000046,2,HRP,HRP,2,32,184,184.0,185.0,1.0,4,delivered,1,False,16QAM,42.70099511153492,2.559943368396489e-10
HRP-ue03-000046,3,HRP,HRP,2,32,184,184.0,185.0,1.0,4,delivered,1,False,16QAM,46.970710870319635,2.559943368396489e-10
HRP-ue04-000046,4,HRP,HRP,2,32,184,184.0,185.0,1.0,4,delivered,1,False,16QAM,43.089797948426956,2.559943368396489e-10
HRP-ue05-000046,5,HRP,HRP,2,32,184,184.0,185.0,1.0,4,delivered,1,False,16QAM,37.04876556811947,2.559943368396489e-10
HRP-ue06-000046,6,HRP,HRP,2,32,184,184.0,185.0,1.0,4,delivered,1,False,16QAM,36.161772351434436,2.559943368396489e-10
HRP-ue07-000046,7,HRP,HRP,2,32,184,184.0,186.0,2.0,4,delivered,2,False,16QAM,28.560123503455365,2.559943368396489e-10
HRP-ue08-000046,8,HRP,HRP,2,32,184,184.0,185.0,1.0,4,delivered,1,False,16QAM,35.587773745917005,2.559943368396489e-10
HRP-ue09-000046,9,HRP,HRP,2,32,184,184.0,185.0,1.0,4,delivered,1,False,16QAM,33.6989723621976,2.559943368396489e-10
ETC-ue08-000034,8,ETC,ETC,1,16,187,187.0,188.0,1.0,1,delivered,1,False,16QAM,42.93825201255995,1.2799716841982445e-10
ETC-ue00-000027,0,ETC,ETC,1,16,188,188.0,189.0,1.0,1,delivered,1,False,16QAM,45.195428066707855,1.2799716841982445e-10
ETC-ue02-000029,2,ETC,ETC,1,16,188,188.0,189.0,1.0,1,delivered,1,False,16QAM,38.35063291212292,1.2799716841982445e-10
HRP-ue00-000047,0,HRP,HRP,2,32,188,188.0,189.0,1.0,4,delivered,1,False,16QAM,45.195428066707855,2.559943368396489e-10
HRP-ue01-000047,1,HRP,HRP,2,32,188,188.0,189.0,1.0,4,delivered,1,False,16QAM,45.27766602045017,2.559943368396489e-10
HRP-ue02-000047,2,HRP,HRP,2,32,188,188.0,189.0,1.0,4,delivered,1,False,16QAM,38.35063291212292,2.559943368396489e-10
HRP-ue03-000047,3,HRP,HRP,2,32,188,188.0,189.0,1.0,4,delivered,1,False,16QAM,47.15008755865645,2.559943368396489e-10
HRP-ue04-000047,4,HRP,HRP,2,32,188,188.0,189.0,1.0,4,delivered,1,False,16QAM,33.0780070942713,2.559943368396489e-10
HRP-ue05-000047,5,HRP,HRP,2,32,188,188.0,189.0,1.0,4,delivered,1,False,16QAM,47.73801622751853,2.559943368396489e-10
HRP-ue06-000047,6,HRP,HRP,2,32,188,188.0,189.0,1.0,4,delivered,1,False,16QAM,26.07680667842642,2.559943368396489e-10
HRP-ue07-000047,7,HRP,HRP,2,32,188,188.0,189.0,1.0,4,delivered,1,False,16QAM,20.828323308699,8.324234983414502e-05
HRP-ue08-000047,8,HRP,HRP,2,32,188,188.0,189.0,1.0,4,delivered,1,False,16QAM,30.811851796452927,2.559943368396489e-10
HRP-ue09-000047,9,HRP,HRP,2,32,188,188.0,189.0,1.0,4,delivered,1,False,16QAM,41.98662477040163,2.559943368396489e-10
ETC-ue07-000039,7,ETC,ETC,1,16,189,189.0,190.0,1.0,1,delivered,1,False,16QAM,38.96829082404915,1.2799716841982445e-10
ETC-ue08-000035,8,ETC,ETC,1,16,190,190.0,191.0,1.0,1,delivered,1,False,16QAM,40.618467038528685,1.2799716841982445e-10
ETC-ue03-000036,3,ETC,ETC,1,16,191,191.0,192.0,1.0,1,delivered,1,False,16QAM,50.51958596629609,1.2799716841982445e-10
ETC-ue08-000036,8,ETC,ETC,1,16,192,192.0,193.0,1.0,1,delivered,1,False,16QAM,31.79278011637965,1.2799716841982445e-10
HRP-ue00-000048,0,HRP,HRP,2,32,192,192.0,193.0,1.0,4,delivered,1,False,16QAM,42.21472309087734,2.559943368396489e-10
HRP-ue01-000048,1,HRP,HRP,2,32,192,192.0,193.0,1.0,4,delivered,1,False,16QAM,53.917012652316174,2.559943368396489e-10
HRP-ue02-000048,2,HRP,HRP,2,32,192,192.0,193.0,1.0,4,delivered,1,False,16QAM,49.41745457176745,2.559943368396489e-10
HRP-ue03-000048,3,HRP,HRP,2,32,192,192.0,193.0,1.0,4,delivered,1,False,16QAM,47.297811326792385,2.559943368396489e-10
HRP-ue04-000048,4,HRP,HRP,2,32,192,192.0,193.0,1.0,4,delivered,1,False,16QAM,42.31828905581743,2.559943368396489e-10
HRP-ue05-000048,5,HRP,HRP,2,32,192,192.0,193.0,1.0,4,delivered,1,False,16QAM,19.155021935240068,0.004748969949744608
HRP-ue06-000048,6,HRP,HRP,2,32,192,192.0,193.0,1.0,4,delivered,1,False,16QAM,34.50296611528948,2.559943368396489e-10
HRP-ue07-000048,7,HRP,HRP,2,32,192,192.0,193.0,1.0,4,delivered,1,False,16QAM,33.88725739416545,2.559943368396489e-10
HRP-ue08-000048,8,HRP,HRP,2,32,192,192.0,193.0,1.0,4,delivered,1,False,16QAM,31.79278011637965,2.559943368396489e-10
HRP-ue09-000048,9,HRP,HRP,2,32,192,192.0,193.0,1.0,4,delivered,1,False,16QAM,32.13068534881482,2.559943368396489e-10
ETC-ue04-000030,4,ETC,ETC,1,16,193,193.0,194.0,1.0,1,delivered,1,False,16QAM,32.756060306274236,1.2799716841982445e-10
ETC-ue04-000031,4,ETC,ETC,1,16,194,194.0,195.0,1.0,1,delivered,1,False,16QAM,43.79005468045656,1.2799716841982445e-10
ETC-ue07-000040,7,ETC,ETC,1,16,196,196.0,197.0,1.0,1,delivered,1,False,16QAM,35.254757742470126,1.2799716841982445e-10
HRP-ue00-000049,0,HRP,HRP,2,32,196,196.0,197.0,1.0,4,delivered,1,False,16QAM,47.37814271173636,2.559943368396489e-10
HRP-ue01-000049,1,HRP,HRP,2,32,196,196.0,197.0,1.0,4,delivered,1,False,16QAM,38.70731132809952,2.559943368396489e-10
HRP-ue02-000049,2,HRP,HRP,2,32,196,196.0,197.0,1.0,4,delivered,1,False,16QAM,47.20795792857857,2.559943368396489e-10
HRP-ue03-000049,3,HRP,HRP,2,32,196,196.0,197.0,1.0,4,delivered,1,False,16QAM,49.73013351860109,2.559943368396489e-10
HRP-ue04-000049,4,HRP,HRP,2,32,196,196.0,197.0,1.0,4,delivered,1,False,16QAM,35.730358489079606,2.559943368396489e-10
HRP-ue05-000049,5,HRP,HRP,2,32,196,196.0,197.0,1.0,4,delivered,1,False,16QAM,41.5578265467051,2.559943368396489e-10
HRP-ue06-000049,6,HRP,HRP,2,32,196,196.0,197.0,1.0,4,delivered,1,False,16QAM,25.94474526929154,2.559943368396489e-10
HRP-ue07-000049,7,HRP,HRP,2,32,196,196.0,197.0,1.0,4,delivered,1,False,16QAM,35.254757742470126,2.559943368396489e-10
HRP-ue08-000049,8,HRP,HRP,2,32,196,196.0,197.0,1.0,4,delivered,1,False,16QAM,46.611582709983146,2.559943368396489e-10
HRP-ue09-000049,9,HRP,HRP,2,32,196,196.0,197.0,1.0,4,delivered,1,False,QPSK,15.559637109503413,2.562314832532664e-07
ETC-ue00-000028,0,ETC,ETC,1,16,197,197.0,198.0,1.0,1,delivered,1,False,16QAM,50.32096209946153,1.2799716841982445e-10
ETC-ue01-000028,1,ETC,ETC,1,16,197,197.0,198.0,1.0,1,delivered,1,False,16QAM,55.73989796517577,1.2799716841982445e-10
ETC-ue04-000032,4,ETC,ETC,1,16,197,197.0,198.0,1.0,1,delivered,1,False,QPSK,15.556621398026449,1.2976813101861495e-07
ETC-ue03-000037,3,ETC,ETC,1,16,198,198.0,199.0,1.0,1,delivered,1,False,16QAM,48.21498697013182,1.2799716841982445e-10
ETC-ue04-000033,4,ETC,ETC,1,16,198,198.0,199.0,1.0,1,delivered,1,False,16QAM,37.98033588624807,1.2799716841982445e-10
ETC-ue07-000041,7,ETC,ETC,1,16,198,198.0,199.0,1.0,1,delivered,1,False,16QAM,27.57305862378601,1.2799716841982445e-10
ETC-ue08-000037,8,ETC,ETC,1,16,198,198.0,199.0,1.0,1,delivered,1,False,16QAM,39.247543902516874,1.2799716841982445e-10
ETC-ue09-000038,9,ETC,ETC,1,16,198,198.0,199.0,1.0,1,delivered,1,False,16QAM,31.238500999967727,1.2799716841982445e-10
ETC-ue09-000039,9,ETC,ETC,1,16,199,199.0,200.0,1.0,1,delivered,1,False,16QAM,34.640850082081144,1.2799716841982445e-10
ETC-ue02-000030,2,ETC,ETC,1,16,200,200.0,201.0,1.0,1,delivered,1,False,16QAM,55.78017710619846,1.2799716841982445e-10
ETC-ue05-000036,5,ETC,ETC,1,16,200,200.0,201.0,1.0,1,delivered,1,False,16QAM,34.83005729344375,1.2799716841982445e-10
ETC-ue09-000040,9,ETC,ETC,1,16,200,200.0,201.0,1.0,1,delivered,1,False,16QAM,29.42884241745221,1.2799716841982445e-10
HRP-ue00-000050,0,HRP,HRP,2,32,200,200.0,201.0,1.0,4,delivered,1,False,16QAM,51.5691759328877,2.559943368396489e-10
HRP-ue01-000050,1,HRP,HRP,2,32,200,200.0,201.0,1.0,4,delivered,1,False,16QAM,40.39103935321873,2.559943368396489e-10
HRP-ue02-000050,2,HRP,HRP,2,32,200,200.0,201.0,1.0,4,delivered,1,False,16QAM,55.78017710619846,2.559943368396489e-10
HRP-ue03-000050,3,HRP,HRP,2,32,200,200.0,201.0,1.0,4,delivered,1,False,16QAM,43.2569530637178,2.559943368396489e-10
HRP-ue04-000050,4,HRP,HRP,2,32,200,200.0,201.0,1.0,4,delivered,1,False,16QAM,46.97807672749046,2.559943368396489e-10
HRP-ue05-000050,5,HRP,HRP,2,32,200,200.0,201.0,1.0,4,delivered,1,False,16QAM,34.83005729344375,2.559943368396489e-10
HRP-ue06-000050,6,HRP,HRP,2,32,200,200.0,201.0,1.0,4,delivered,1,False,16QAM,39.33407835959178,2.559943368396489e-10
HRP-ue07-000050,7,HRP,HRP,2,32,200,200.0,201.0,1.0,4,delivered,1,False,16QAM,23.589648935898598,1.3175167623558082e-09
HRP-ue08-000050,8,HRP,HRP,2,32,200,200.0,201.0,1.0,4,delivered,1,False,16QAM,36.47533799181487,2.559943368396489e-10
HRP-ue09-000050,9,HRP,HRP,2,32,200,200.0,201.0,1.0,4,delivered,1,False,16QAM,29.42884241745221,2.559943368396489e-10
SRP-ue00-000010,0,SRP,SRP,3,200,200,200.0,201.0,1.0,50,delivered,1,False,16QAM,51.5691759328877,1.5999646052478056e-09
SRP-ue01-000010,1,SRP,SRP,3,200,200,200.0,201.0,1.0,50,delivered,1,False,16QAM,40.39103935321873,1.5999646052478056e-09
SRP-ue02-000010,2,SRP,SRP,3,200,200,200.0,201.0,1.0,50,delivered,1,False,16QAM,55.78017710619846,1.5999646052478056e-09
SRP-ue03-000010,3,SRP,SRP,3,200,200,200.0,201.0,1.0,50,delivered,1,False,16QAM,43.2569530637178,1.5999646052478056e-09
SRP-ue04-000010,4,SRP,SRP,3,200,200,200.0,201.0,1.0,50,delivered,1,False,16QAM,46.97807672749046,1.5999646052478056e-09
SRP-ue05-000010,5,SRP,SRP,3,200,200,200.0,201.0,1.0,50,delivered,1,False,16QAM,34.83005729344375,1.5999646052478056e-09
SRP-ue06-000010,6,SRP,SRP,3,200,200,200.0,201.0,1.0,50,delivered,1,False,16QAM,39.33407835959178,1.5999646052478056e-09
SRP-ue07-000010,7,SRP,SRP,3,200,200,200.0,201.0,1.0,50,delivered,1,False,16QAM,23.589648935898598,8.234479764723801e-09
SRP-ue08-000010,8,SRP,SRP,3,200,200,200.0,201.0,1.0,50,delivered,1,False,16QAM,36.47533799181487,1.5999646052478056e-09
SRP-ue09-000010,9,SRP,SRP,3,200,200,200.0,201.0,1.0,50,delivered,1,False,16QAM,29.42884241745221,1.5999646052478056e-09
ETC-ue00-000029,0,ETC,ETC,1,16,201,201.0,202.0,1.0,1,delivered,1,False,16QAM,32.02483948959835,1.2799716841982445e-10
ETC-ue01-000029,1,ETC,ETC,1,16,201,201.0,202.0,1.0,1,delivered,1,False,16QAM,47.826053677124996,1.2799716841982445e-10
ETC-ue05-000037,5,ETC,ETC,1,16,201,201.0,202.0,1.0,1,delivered,1,False,16QAM,34.05711652832347,1.2799716841982445e-10
ETC-ue06-000035,6,ETC,ETC,1,16,201,201.0,202.0,1.0,1,delivered,1,False,16QAM,49.85201171076216,1.2799716841982445e-10
ETC-ue08-000038,8,ETC,ETC,1,16,201,201.0,202.0,1.0,1,delivered,1,False,16QAM,35.899350413854904,1.2799716841982445e-10
ETC-ue04-000034,4,ETC,ETC,1,16,202,202.0,203.0,1.0,1,delivered,1,False,16QAM,33.29760851435641,1.2799716841982445e-10
ETC-ue01-000030,1,ETC,ETC,1,16,203,203.0,204.0,1.0,1,delivered,1,False,16QAM,50.50154951711167,1.2799716841982445e-10
ETC-ue03-000038,3,ETC,ETC,1,16,203,203.0,204.0,1.0,1,delivered,1,False,16QAM,23.782847009588174,2.2799895305070095e-10
ETC-ue05-000038,5,ETC,ETC,1,16,203,203.0,204.0,1.0,1,delivered,1,False,16QAM,37.7036323883988,1.2799716841982445e-10
ETC-ue09-000041,9,ETC,ETC,1,16,203,203.0,204.0,1.0,1,delivered,1,False,16QAM,23.103887867739246,7.804260349075776e-09
ETC-ue07-000042,7,ETC,ETC,1,16,204,204.0,205.0,1.0,1,delivered,1,False,16QAM,46.16842043084087,1.2799716841982445e-10
ETC-ue08-000039,8,ETC,ETC,1,16,204,204.0,205.0,1.0,1,delivered,1,False,16QAM,36.613618850163114,1.2799716841982445e-10
HRP-ue00-000051,0,HRP,HRP,2,32,204,204.0,205.0,1.0,4,delivered,1,False,16QAM,52.87808960726201,2.559943368396489e-10
HRP-ue01-000051,1,HRP,HRP,2,32,204,204.0,205.0,1.0,4,delivered,1,False,16QAM,51.1359804332114,2.559943368396489e-10
HRP-ue02-000051,2,HRP,HRP,2,32,204,204.0,205.0,1.0,4,delivered,1,False,16QAM,45.74488997357554,2.559943368396489e-10
HRP-ue03-000051,3,HRP,HRP,2,32,204,204.0,205.0,1.0,4,delivered,1,False,16QAM,53.643963324474,2.559943368396489e-10
HRP-ue04-000051,4,HRP,HRP,2,32,204,204.0,205.0,1.0,4,delivered,1,False,16QAM,48.763998434390814,2.559943368396489e-10
HRP-ue05-000051,5,HRP,HRP,2,32,204,204.0,205.0,1.0,4,delivered,1,False,16QAM,40.90878594237686,2.559943368396489e-10
HRP-ue06-000051,6,HRP,HRP,2,32,204,204.0,205.0,1.0,4,delivered,1,False,16QAM,38.310874872406465,2.559943368396489e-10
HRP-ue07-000051,7,HRP,HRP,2,32,204,204.0,205.0,1.0,4,delivered,1,False,16QAM,46.16842043084087,2.559943368396489e-10
HRP-ue08-000051,8,HRP,HRP,2,32,204,204.0,205.0,1.0,4,delivered,1,False,16QAM,36.613618850163114,2.559943368396489e-10
HRP-ue09-000051,9,HRP,HRP,2,32,204,204.0,205.0,1.0,4,delivered,1,False,16QAM,37.206592744067436,2.559943368396489e-10
ETC-ue03-000039,3,ETC,ETC,1,16,205,205.0,206.0,1.0,1,delivered,1,False,16QAM,46.23691329200662,1.2799716841982445e-10
ETC-ue09-000042,9,ETC,ETC,1,16,206,206.0,207.0,1.0,1,delivered,1,False,16QAM,40.98009937999806,1.2799716841982445e-10
ETC-ue02-000031,2,ETC,ETC,1,16,207,207.0,208.0,1.0,1,delivered,1,False,16QAM,48.61140987404799,1.2799716841982445e-10
ETC-ue06-000036,6,ETC,ETC,1,16,207,207.0,208.0,1.0,1,delivered,1,False,16QAM,42.16676209905043,1.2799716841982445e-10
ETC-ue04-000035,4,ETC,ETC,1,16,208,208.0,209.0,1.0,1,delivered,1,False,16QAM,41.071260071938134,1.2799716841982445e-10
HRP-ue00-000052,0,HRP,HRP,2,32,208,208.0,209.0,1.0,4,delivered,1,False,16QAM,47.8607933109022,2.559943368396489e-10
HRP-ue01-000052,1,HRP,HRP,2,32,208,208.0,209.0,1.0,4,delivered,1,False,16QAM,51.778383130260735,2.559943368396489e-10
HRP-ue02-000052,2,HRP,HRP,2,32,208,208.0,209.0,1.0,4,delivered,1,False,16QAM,45.27468879075634,2.559943368396489e-10
HRP-ue03-000052,3,HRP,HRP,2,32,208,208.0,209.0,1.0,4,delivered,1,False,16QAM,53.75671686678079,2.559943368396489e-10
HRP-ue04-000052,4,HRP,HRP,2,32,208,208.0,209.0,1.0,4,delivered,1,False,16QAM,41.071260071938134,2.559943368396489e-10
HRP-ue05-000052,5,HRP,HRP,2,32,208,208.0,209.0,1.0,4,delivered,1,False,16QAM,38.387830625344264,2.559943368396489e-10
HRP-ue06-000052,6,HRP,HRP,2,32,208,208.0,209.0,1.0,4,delivered,1,False,16QAM,40.48212102273582,2.559943368396489e-10
HRP-ue07-000052,7,HRP,HRP,2,32,208,208.0,209.0,1.0,4,delivered,1,False,16QAM,21.90276677559769,2.482086956745455e-06
HRP-ue08-000052,8,HRP,HRP,2,32,208,208.0,209.0,1.0,4,delivered,1,False,16QAM,40.09790937588738,2.559943368396489e-10
HRP-ue09-000052,9,HRP,HRP,2,32,208,208.0,209.0,1.0,4,delivered,1,False,16QAM,41.597563439058725,2.559943368396489e-10
ETC-ue08-000040,8,ETC,ETC,1,16,211,211.0,212.0,1.0,1,delivered,1,False,16QAM,27.168185334744102,1.2799716841982445e-10
ETC-ue05-000039,5,ETC,ETC,1,16,212,212.0,213.0,1.0,1,delivered,1,False,16QAM,42.29715881045724,1.2799716841982445e-10
HRP-ue00-000053,0,HRP,HRP,2,32,212,212.0,213.0,1.0,4,delivered,1,False,16QAM,55.012797780842206,2.559943368396489e-10
HRP-ue01-000053,1,HRP,HRP,2,32,212,212.0,213.0,1.0,4,delivered,1,False,16QAM,39.05550823363568,2.559943368396489e-10
HRP-ue02-000053,2,HRP,HRP,2,32,212,212.0,213.0,1.0,4,delivered,1,False,16QAM,45.85131430867569,2.559943368396489e-10
HRP-ue03-000053,3,HRP,HRP,2,32,212,212.0,213.0,1.0,4,delivered,1,False,16QAM,44.879967075071185,2.559943368396489e-10
HRP-ue04-000053,4,HRP,HRP,2,32,212,212.0,213.0,1.0,4,delivered,1,False,16QAM,21.1206819219654,3.473362672723468e-05
HRP-ue05-000053,5,HRP,HRP,2,32,212,212.0,213.0,1.0,4,delivered,1,False,16QAM,42.29715881045724,2.559943368396489e-10
HRP-ue06-000053,6,HRP,HRP,2,32,212,212.0,213.0,1.0,4,delivered,1,False,16QAM,47.07619322078267,2.559943368396489e-10
HRP-ue07-000053,7,HRP,HRP,2,32,212,212.0,213.0,1.0,4,delivered,1,False,16QAM,42.1612384814734,2.559943368396489e-10
HRP-ue08-000053,8,HRP,HRP,2,32,212,212.0,213.0,1.0,4,delivered,1,False,16QAM,38.17654979765198,2.559943368396489e-10
HRP-ue09-000053,9,HRP,HRP,2,32,212,212.0,213.0,1.0,4,delivered,1,False,16QAM,35.41346101281539,2.559943368396489e-10
ETC-ue00-000030,0,ETC,ETC,1,16,213,213.0,214.0,1.0,1,delivered,1,False,16QAM,51.5301861577322,1.2799716841982445e-10
ETC-ue02-000032,2,ETC,ETC,1,16,213,213.0,214.0,1.0,1,delivered,1,False,16QAM,39.55136861799702,1.2799716841982445e-10
ETC-ue03-000040,3,ETC,ETC,1,16,213,213.0,214.0,1.0,1,delivered,1,False,16QAM,49.00180038633397,1.2799716841982445e-10
ETC-ue08-000041,8,ETC,ETC,1,16,213,213.0,214.0,1.0,1,delivered,1,False,16QAM,50.60834152724783,1.2799716841982445e-10
ETC-ue02-000033,2,ETC,ETC,1,16,214,214.0,215.0,1.0,1,delivered,1,False,16QAM,43.704087222461865,1.2799716841982445e-10
ETC-ue03-000041,3,ETC,ETC,1,16,214,214.0,215.0,1.0,1,delivered,1,False,16QAM,35.32856227570539,1.2799716841982445e-10
ETC-ue00-000031,0,ETC,ETC,1,16,215,215.0,216.0,1.0,1,delivered,1,False,16QAM,54.524746921822,1.2799716841982445e-10
ETC-ue08-000042,8,ETC,ETC,1,16,215,215.0,216.0,1.0,1,delivered,1,False,16QAM,33.52272638493994,1.2799716841982445e-10
ETC-ue02-000034,2,ETC,ETC,1,16,216,216.0,217.0,1.0,1,delivered,1,False,16QAM,42.94261918932524,1.2799716841982445e-10
